CUSTOMER,ITEM,QTY
1002488,6012699,4
1002488,6012702,4
1002518,1085665,2
1002518,1085666,2
1002520,5311708,136
1002520,6035597,116
1002540,1085673,1
1002540,1085674,1
1002540,1085900,169
1002540,1212053,1
1002540,1212071,1
1002540,5311686,18
1002540,5330389,15
1002540,6025614,43
1002540,6026691,2
1002542,1024102,8
1002542,1076397,4
1002542,1085673,18
1002542,1085674,18
1002542,2016178,8
1002542,2027728,4
1002542,2028370,4
1002542,6035129,1
1002542,6035137,4
1002542,6035141,48
1002542,6052503,48
1002572,1027376,17
1002572,2034819,17
1002572,6026691,20
1002585,1060847,2
1002585,1062566,7
1002585,1085673,2
1002585,1085674,2
1002585,1085899,5
1002585,1212025,1
1002585,1220942,2
1002585,1220945,1
1002585,1220947,1
1002585,1220953,2
1002585,1220956,1
1002585,1220958,1
1002585,2074362,2
1002585,6012699,5
1002585,6012702,8
1002586,1024101,10
1002586,1029489,6
1002586,1061176,45
1002586,1061177,42
1002586,1061178,120
1002586,1061179,116
1002586,1076398,2
1002586,1104234,1
1002586,1212047,19
1002586,1212048,19
1002586,1212049,6
1002586,1212050,7
1002586,1212051,3
1002586,1212052,3
1002586,1212053,2
1002586,1212054,8
1002586,1212055,8
1002586,1212056,36
1002586,1212057,36
1002586,1212060,15
1002586,1212061,15
1002586,1212062,7
1002586,1212063,7
1002586,1212064,12
1002586,1212065,12
1002586,1212071,2
1002586,1221401,3
1002586,1221430,6
1002586,1221432,3
1002586,1221439,6
1002586,2016178,14
1002586,2024352,16
1002586,2066603,6
1002586,2066795,20
1002586,2067169,98
1002586,6035129,2
1002587,1059965,48
1002587,1073015,1
1002587,1085665,1
1002587,1085666,1
1002587,1085669,10
1002587,1085670,10
1002587,1085671,2
1002587,1085672,2
1002587,1085673,5
1002587,1085674,5
1002587,1207675,6
1002587,1207676,2
1002587,1212026,28
1002587,1212027,28
1002587,1212054,2
1002587,1212055,2
1002587,1212056,8
1002587,1212057,8
1002587,1212060,3
1002587,1212061,4
1002587,1212066,2
1002587,1212067,2
1002587,2066603,8
1002587,2067169,117
1002587,5307090,35
1002587,5311688,17
1002587,6025615,17
1002587,6035130,1
1002587,6035137,3
1002587,6035423,57
1002587,6035424,57
1002587,6045610,35
1002596,1063096,2
1002596,1212058,1
1002596,1212059,1
1002596,1221426,1
1002596,1221435,1
1002596,2067169,1
1002598,1024446,1
1002598,1213773,3
1002598,1213774,3
1002612,1027376,3
1002612,1085671,1
1002612,1085672,1
1002612,2020204,1
1002612,2033362,2
1002612,6035129,1
1002612,7083084,1
1002623,1060065,5
1002623,1085665,1
1002623,1085666,1
1002623,1085899,1
1002623,1212037,1
1002623,1212038,1
1002623,1213757,1
1002623,1213758,1
1002623,2067169,1
1002623,6025472,1
1002623,6035136,4
1002633,1061176,2
1002633,1061177,2
1002648,6035131,4
1002648,6035137,4
1002691,1061176,2
1002691,1061177,2
1002691,1061178,2
1002691,1061179,2
1002691,1213763,1
1002691,1213764,1
1002691,2067169,1
1002691,5320813,7
1002691,6025615,7
1002691,6045208,1
1002700,1068191,45
1002713,1213759,79
1002713,1213760,79
1002713,1213771,1
1002713,1213772,1
1002713,2067169,80
1002713,5309719,8
1002720,1213763,8
1002720,1213764,8
1002720,2067169,8
1002743,1029491,1
1002743,1029493,1
1002757,1060063,22
1002757,1200558,18
1002757,1200575,18
1002773,1212031,2
1002773,1212032,2
1002773,1212033,1
1002773,1212034,1
1002773,1212037,1
1002773,1212038,1
1002773,2067169,4
1002779,1024445,70
1002779,1024446,46
1002779,1212056,1
1002779,1212057,1
1002779,1212060,1
1002779,1212061,1
1002779,1213767,3
1002779,1213768,2
1002779,2016178,26
1002779,2020204,2
1002779,2024352,116
1002779,2067169,18
1002779,6035129,3
1002800,1085665,52
1002800,1085666,52
1002800,2020204,20
1002800,2044623,12
1002800,2067169,32
1002800,5309589,10
1002802,1019160,1
1002802,1019222,4
1002802,1019223,4
1002802,1022921,1
1002802,1027376,1
1002802,1042097,2
1002802,1046205,8
1002802,1051487,1
1002802,1056983,33
1002802,1059966,56
1002802,1068191,6
1002802,1076397,2
1002802,1081529,4
1002802,1092343,17
1002802,1092350,17
1002802,1200568,1
1002802,1201092,1
1002802,1212053,6
1002802,1212056,7
1002802,1212057,7
1002802,1212071,6
1002802,1213738,1
1002802,1213754,1
1002802,1213763,2
1002802,1213764,3
1002802,1213767,6
1002802,1213768,6
1002802,1216308,1
1002802,1216309,1
1002802,1216338,1
1002802,1216339,1
1002802,1220682,4
1002802,1220709,4
1002802,1221430,2
1002802,1221439,2
1002802,2027735,1
1002802,2033412,4
1002802,2034819,1
1002802,2034820,17
1002802,2034880,4
1002802,2047841,8
1002802,2067169,43
1002802,5311686,17
1002802,6025614,17
1002802,6026691,4
1002802,6027894,1
1002802,6027895,1
1002802,6027898,2
1002802,6035129,5
1002802,6035421,27
1002802,6035422,27
1002802,6035429,16
1002802,6035430,16
1002814,1019148,1
1002814,1019149,1
1002814,1060058,4
1002814,1060847,4
1002814,1207660,1
1002814,1207679,1
1002814,1207684,1
1002814,2020061,4
1002814,6025644,4
1002814,7083082,1
1002817,1060064,1
1002817,6035129,1
1002821,1213738,1
1002821,1213754,1
1002821,2067169,1
1002829,1019150,1
1002829,1023048,1
1002829,1085671,1
1002829,1085672,1
1002829,1085673,1
1002829,1085674,1
1002829,7021907,2
1002832,1019206,25
1002832,1024102,2
1002832,1040816,25
1002832,1213767,1
1002832,1213768,1
1002832,2020214,27
1002832,2046198,2
1002832,2067169,2
1002832,4031608,1
1002874,1024101,1
1002874,1024445,1
1002893,1019196,2
1002893,1019197,2
1002893,1061176,10
1002893,1061177,10
1002893,1061178,10
1002893,1061179,10
1002893,1068191,12
1002893,1213718,2
1002893,1213743,2
1002893,1213759,4
1002893,1213760,4
1002893,1213763,2
1002893,1213764,2
1002893,2020061,8
1002893,2067169,8
1002893,5311683,6
1002893,5311688,4
1002893,5330389,2
1002893,6025470,2
1002893,6025614,2
1002893,6025618,6
1002893,6035129,3
1002903,1062566,30
1002911,1024102,2
1002929,1068191,11
1002929,1085899,12
1002929,1085900,7
1002929,1200630,1
1002929,1200657,1
1002929,1212062,6
1002929,1212063,6
1002929,1213718,5
1002929,1213743,5
1002929,1213773,10
1002929,1213774,10
1002929,2067169,21
1002929,5311686,14
1002929,6025438,9
1002929,6025614,14
1002929,6045210,1
1002929,7083089,1
1002930,1027376,1
1002930,1029490,10
1002930,1068191,2
1002930,1221416,2
1002930,1221423,2
1002930,2024352,10
1002930,2033362,1
1002930,2067169,2
1002930,6035129,3
1002939,1059966,28
1002939,1060059,39
1002939,1062280,14
1002939,1092343,8
1002939,1213757,4
1002939,1213758,4
1002939,1213759,1
1002939,1213760,1
1002939,2067169,5
1002939,5307082,8
1002939,6023135,8
1002941,1062566,37
1002941,1068191,40
1002941,1085899,2
1002941,1085900,4
1002941,1086265,7
1002941,1212047,10
1002941,1212048,10
1002941,1212049,2
1002941,1212050,2
1002941,1212054,3
1002941,1212055,3
1002941,1212056,9
1002941,1212057,9
1002941,1212060,21
1002941,1212061,21
1002941,2067169,54
1002941,5311688,27
1002941,5311837,12
1002941,6025615,27
1002941,6035129,8
1002987,1060058,6
1002987,1060063,12
1002987,1090999,178
1002987,1091938,4
1002987,1212028,1
1002987,1212029,1
1002987,2066603,4
1002987,2067169,1
1002987,6026691,3
1002987,6034309,183
1002987,6055323,2
1003018,1068191,12
1003018,5309397,9
1003018,6025614,9
1003032,1060063,6
1003036,1024445,1
1003036,1024446,1
1003036,1070116,8
1003036,1085899,1
1003036,2027726,1
1003036,2034879,4
1003036,2039857,4
1003036,2080905,1
1003036,5340164,8
1003036,6035129,1
1003038,1059966,8
1003038,2027735,2
1003038,2039857,1
1003038,2039858,1
1003038,6025471,1
1003038,6025472,7
1003094,1046205,3
1003094,1046207,1
1003094,1046209,1
1003094,1212060,5
1003094,1212061,5
1003094,2016178,5
1003094,2047841,5
1003094,2067169,10
1003094,4084688,1
1003094,6035129,1
1003094,7083082,2
1003096,1029490,1
1003096,1068191,1
1003096,1202037,1
1003096,1206187,1
1003096,2027735,1
1003096,5309718,1
1003120,1027375,1
1003120,1056984,1
1003120,2033414,1
1003120,2034880,4
1003120,6035129,1
1003129,5307084,3
1003129,5309719,1
1003129,5311684,3
1003129,6023140,2
1003129,6025618,3
1003129,6025635,1
1003140,6035129,2
1003152,1085900,3
1003152,1099029,39
1003152,5307083,6
1003152,5309052,6
1003152,5309313,88
1003152,5311687,22
1003152,6023135,6
1003152,6025614,26
1003152,6025668,62
1003152,6026695,19
1003154,1059966,10
1003154,1060062,148
1003154,1060065,138
1003154,1062676,10
1003154,1085900,1
1003154,1200561,1
1003154,1200578,1
1003154,5309397,5
1003154,5309718,5
1003154,6025472,1
1003154,6025614,5
1003169,1056983,78
1003169,2033362,86
1003169,6035129,18
1003172,1068191,3
1003172,1085665,12
1003172,1085666,12
1003172,1085667,2
1003172,1085668,2
1003172,1085669,20
1003172,1085670,20
1003172,6026691,3
1003174,1044339,1
1003174,1201062,1
1003174,1201064,1
1003174,1207656,1
1003174,1207675,1
1003174,1216206,1
1003174,1216207,1
1003174,1216294,1
1003174,1216295,1
1003174,2045070,2
1003174,2045071,2
1003174,2067169,2
1003174,2069823,2
1003174,6022471,1
1003208,1027376,3
1003208,1081529,5
1003208,2033362,9
1003208,6035129,1
1003209,6033224,4
1003213,6025470,12
1003227,1019200,2
1003227,1019201,2
1003227,1062280,6
1003227,1062281,4
1003227,1102671,1
1003227,1212031,2
1003227,1212032,2
1003227,2047443,4
1003227,2067169,4
1003227,5311687,1
1003227,6025614,1
1003227,6038239,2
1003227,7021907,1
1003240,1060062,10
1003240,1062281,4
1003240,1062566,140
1003244,1068191,1
1003244,1207661,2
1003244,5309397,25
1003244,5311688,5
1003244,6025614,25
1003244,6025615,5
1003254,1026842,0
1003254,1028463,1
1003254,1076930,6
1003254,1085665,5
1003254,1085666,5
1003254,1085667,1
1003254,1085668,1
1003254,1085673,17
1003254,1085674,17
1003254,1200685,1
1003254,1201682,1
1003254,1201769,1
1003254,1203792,5
1003254,1203798,5
1003254,2020204,1
1003254,2031065,7
1003254,5307084,11
1003254,5307091,10
1003254,5308825,11
1003254,5309718,6
1003254,5311686,6
1003254,6021091,11
1003254,6025470,13
1003254,6025472,5
1003254,6025614,6
1003254,7083088,1
1003255,1085900,12
1003266,1044255,17
1003266,1212026,1
1003266,1212027,1
1003266,1212028,1
1003266,1212029,1
1003266,2067169,8
1003266,5307086,1
1003266,6022607,2
1003266,6035129,1
1003269,1018738,1
1003269,1019180,1
1003269,1019181,1
1003269,1019226,1
1003269,1022789,1
1003269,1022790,1
1003269,1061176,1
1003269,1061177,1
1003269,1063094,4
1003269,1085665,13
1003269,1085666,13
1003269,1085667,11
1003269,1085668,12
1003269,1085673,5
1003269,1085674,5
1003269,1203794,1
1003269,1203914,2
1003269,1205384,1
1003269,1212024,1
1003269,1212025,1
1003269,2039803,3
1003269,2099265,1
1003269,6012702,1
1003269,6025470,1
1003269,6030489,2
1003269,6035129,1
1003269,6035797,2
1003269,7021907,2
1003279,1058668,1
1003279,1061172,1
1003279,1061173,1
1003279,1069625,1
1003279,1093094,2
1003279,1213769,4
1003279,1213770,4
1003279,2067169,4
1003301,1212054,2
1003301,1212055,2
1003301,5311688,3
1003301,6025615,4
1003311,1207664,4
1003311,1207669,6
1003311,1212005,1
1003311,1212018,1
1003311,1212026,4
1003311,1212027,4
1003311,1212031,2
1003311,1212032,2
1003311,2023154,1
1003311,2066603,14
1003311,2067169,7
1003324,1029490,2
1003324,1085899,1
1003324,1201590,4
1003324,1201591,4
1003324,1212049,1
1003324,1212050,1
1003324,1212054,9
1003324,1212055,9
1003324,2016178,2
1003324,2016179,2
1003324,2024352,2
1003324,2033671,8
1003324,2067169,10
1003324,6045199,4
1003324,7021907,16
1003354,1027376,4
1003354,1050748,9
1003354,1061172,10
1003354,1061173,10
1003354,1061176,3
1003354,1061177,4
1003354,1061178,6
1003354,1061179,7
1003354,1062566,10
1003354,1068191,2
1003354,1070646,3
1003354,1070647,3
1003354,1221403,2
1003354,1221426,9
1003354,1221433,2
1003354,1221435,9
1003354,2034819,9
1003354,2039803,4
1003354,2067169,11
1003354,5309397,277
1003354,5311686,10
1003354,6025612,274
1003354,6025614,8
1003364,1044679,15
1003364,1044680,37
1003364,1060058,538
1003364,1062566,88
1003364,1073767,49
1003364,1086263,8
1003364,1086265,73
1003364,1101132,1
1003364,1101192,1
1003364,1101438,1
1003364,1101476,1
1003364,1101732,1
1003364,1102250,1
1003364,6021153,20
1003364,6035129,3
1003368,1056983,10
1003368,2034819,10
1003379,1062566,6
1003398,6025473,4
1003398,6033224,2
1003405,1024101,3
1003405,1024446,2
1003405,1092343,1
1003405,1099031,1
1003405,1212037,3
1003405,1212038,3
1003405,2016178,1
1003405,2016179,1
1003405,2024352,5
1003405,2067169,10
1003405,5307082,1
1003405,6023140,1
1003423,1024101,2
1003423,1027375,2
1003423,1046207,1
1003423,1076397,18
1003423,1076398,4
1003423,1200575,1
1003423,1200698,1
1003423,1203923,1
1003423,1207652,2
1003423,1213761,2
1003423,1213762,2
1003423,1213767,3
1003423,1213768,3
1003423,2020214,1
1003423,2067169,37
1003423,2071542,8
1003423,2074406,16
1003423,2074797,8
1003423,6023140,2
1003423,6025615,1
1003430,1024446,1
1003430,1044338,1
1003430,1044680,1
1003442,1029490,1
1003442,1044338,1
1003442,1044680,1
1003442,1051487,1
1003442,1059966,10
1003442,1060056,6
1003442,1061172,6
1003442,1061173,6
1003442,1061174,6
1003442,1061175,6
1003442,1062281,2
1003442,1062332,2
1003442,1063095,4
1003442,1068191,9
1003442,1085665,6
1003442,1085666,6
1003442,1085900,10
1003442,1207514,2
1003442,1207661,1
1003442,1207883,4
1003442,1207885,5
1003442,1207887,5
1003442,1213718,3
1003442,1213743,3
1003442,1213750,1
1003442,1213751,1
1003442,1220874,2
1003442,1220887,2
1003442,2016178,3
1003442,2027728,1
1003442,2067169,9
1003442,2074098,2
1003442,5307084,7
1003442,5307090,28
1003442,5309314,18
1003442,5330389,54
1003442,6021153,27
1003442,6023135,7
1003442,6025448,2
1003442,6025614,54
1003442,6025644,2
1003442,6025652,10
1003442,6026691,8
1003442,6026695,18
1003442,6035129,2
1003446,1213760,1
1003446,1213763,1
1003446,2071542,1
1003446,2071576,1
1003516,1070122,77
1003525,1044680,76
1003525,1047717,76
1003525,1059860,76
1003525,1221427,24
1003525,1221430,24
1003525,1221436,24
1003525,1221439,24
1003525,2067169,48
1003540,1099013,8
1003540,1212024,3
1003540,1212025,3
1003540,2066603,2
1003540,2067169,2
1003554,1099027,2
1003575,1044255,2
1003575,1044339,1
1003575,1044631,1
1003575,1044680,6
1003575,1056984,1
1003575,1062333,8
1003575,1062899,1
1003575,1100851,1
1003575,1100889,6
1003575,1101139,1
1003575,1103397,1
1003575,1212062,1
1003575,1212063,1
1003575,2067169,2
1003575,2105663,6
1003575,6035129,4
1003575,6035131,3
1003575,7083084,1
1003585,1060058,42
1003638,1061176,3
1003638,1061177,3
1003638,1061178,3
1003638,1061179,3
1003662,1061172,7
1003662,1061173,7
1003662,1061174,16
1003662,1061175,16
1003662,1213761,4
1003662,1213762,4
1003662,2067169,4
1003670,1213763,1
1003670,1213764,1
1003670,2067169,1
1003670,5309314,2
1003670,6025629,2
1003698,1059966,10
1003714,1059965,8
1003714,1060063,1
1003714,1061176,5
1003714,1061177,5
1003714,1061178,6
1003714,1061179,6
1003714,1062566,3
1003714,1068191,35
1003714,1070646,1
1003714,1070647,1
1003714,1085665,4
1003714,1085666,4
1003714,1085667,27
1003714,1085668,27
1003714,1085899,15
1003714,1085900,3
1003714,1085901,1
1003714,1213763,2
1003714,1213764,2
1003714,2099265,2
1003714,5307083,3
1003714,5307084,10
1003714,5307090,16
1003714,5308825,2
1003714,5309719,16
1003714,5311686,15
1003714,5311687,21
1003714,5311688,1
1003714,5330389,4
1003714,6023140,32
1003714,6025614,27
1003725,1024448,1
1003725,1056986,9
1003725,2033362,1
1003725,2034879,8
1003725,2034880,2
1003725,2039857,10
1003725,2039858,10
1003725,6042893,9
1003742,1085665,65
1003742,1085666,65
1003820,1060058,1
1003820,1081529,2
1003820,1085899,1
1003820,1213767,1
1003820,1213768,1
1003820,2033412,2
1003820,2034879,2
1003820,2067169,1
1003820,6026692,3
1003820,6035129,1
1003846,5309314,2
1003846,5309397,2
1003846,6025614,2
1003847,1019228,1
1003847,1019229,1
1003847,2020214,2
1003868,1044008,1
1003868,1221071,1
1003868,1221082,1
1003868,2046196,2
1003868,2074098,2
1003868,6035129,1
1003869,1085899,31
1003869,1085900,50
1003869,1104676,25
1003869,1213759,31
1003869,1213760,31
1003869,2067169,32
1003869,5309052,9
1003869,6021153,4
1003902,1042097,1
1003902,1215799,1
1003902,1215800,1
1003902,1215831,12
1003902,1215832,12
1003902,1215844,6
1003902,1215845,6
1003902,1215846,3
1003902,1215847,3
1003902,2077387,20
1003902,2077389,20
1003902,2077390,20
1003902,6035137,1
1003914,1060059,9
1003914,1061172,6
1003914,1061173,6
1003914,1061174,9
1003914,1061175,9
1003914,1061176,3
1003914,1061177,3
1003914,1061178,3
1003914,1061179,3
1003914,1062281,300
1003914,1063094,4
1003914,1068191,2
1003914,1070644,4
1003914,1070645,4
1003914,1070646,1
1003914,1070647,1
1003914,1083245,2
1003914,1083247,2
1003914,1213757,6
1003914,1213758,6
1003914,1213765,5
1003914,1213766,5
1003914,2067169,9
1003914,2074098,4
1003914,4076417,1
1003914,5309314,7
1003914,5311686,19
1003914,6025471,12
1003914,6025614,19
1003914,6025670,7
1003914,6026691,5
1003914,6026698,2
1003949,1016296,1
1003949,5330389,2
1003949,6025470,7
1003949,6025614,2
1003997,1056983,1
1003997,2033362,1
1004064,1016296,1
1004064,1019228,2
1004064,1041174,3
1004064,1059966,10
1004064,1060847,8
1004064,1061176,3
1004064,1076398,1
1004064,1200555,1
1004064,1200572,1
1004064,2028369,1
1004064,2028370,1
1004064,2041148,1
1004064,2045401,4
1004064,2046045,2
1004064,2067169,29
1004064,2071542,16
1004064,2077387,8
1004064,2099264,8
1004064,4040561,1
1004064,5309052,3
1004064,6025470,4
1004064,6025472,10
1004064,6025614,17
1004064,6025615,1
1004064,6027946,6
1004064,6035421,2
1004077,1068191,61
1004077,1099015,2
1004077,1099019,3
1004077,1099030,5
1004077,1099031,6
1004077,1213760,1
1004077,1213763,7
1004077,1213764,7
1004077,1213767,3
1004077,1213768,3
1004077,1216676,1
1004077,1216677,1
1004077,2067169,16
1004081,1085900,1
1004081,5311686,5
1004081,6025655,5
1004111,1073015,285
1004111,1085899,1
1004111,1221407,1
1004111,1221408,1
1004137,7083088,1
1004139,1060059,13
1004139,1212017,2
1004139,1212019,2
1004139,2028204,1
1004139,2039803,5
1004139,7083088,2
1004149,1044255,1
1004149,1044338,1
1004149,1044679,1
1004149,1044680,10
1004149,1060063,3
1004150,1060058,35
1004150,1060845,3
1004150,1085673,2
1004150,1085674,2
1004150,5309718,17
1004150,5311686,17
1004150,5334125,50
1004150,6025614,17
1004198,1005784,8
1004198,1048539,4
1004198,1048540,4
1004198,1060065,5
1004198,1081529,6
1004198,1212026,3
1004198,1212027,3
1004198,1212028,4
1004198,1212029,4
1004198,1212058,2
1004198,1212059,2
1004198,2034819,6
1004198,2067169,9
1004198,5309397,25
1004198,5311686,5
1004198,6035129,1
1004198,6035137,2
1004202,1093276,164
1004202,2074407,82
1004202,2074797,82
1004243,1085665,1
1004243,1085666,1
1004280,5311686,4
1004280,6025614,4
1004287,1102066,1
1004287,6035129,5
1004288,1051487,1
1004288,1059966,6
1004310,1044339,1
1004310,1044679,1
1004310,1062899,1
1004310,2034819,2
1004310,6035129,2
1004311,1016296,1
1004311,4071409,1
1004311,6035129,1
1004367,1063095,2
1004367,1102000,1
1004374,1068191,16
1004407,1027375,1
1004407,1200616,1
1004407,1200622,1
1004407,1213767,2
1004407,1213768,2
1004407,2067169,2
1004407,6035129,1
1004428,1026842,1
1004428,1028463,1
1004428,1073264,92
1004428,1099242,65
1004428,1200686,1
1004428,2027782,1
1004428,2031065,1
1004428,2033673,1
1004428,6026500,2
1004477,1044680,1
1004477,1058388,1
1004477,1058668,1
1004477,1069625,1
1004477,1085898,1
1004477,2071627,1
1004477,6035129,1
1004483,1213739,1
1004483,1213755,1
1004483,2067169,1
1004488,1085665,2
1004488,1085666,2
1004503,1044627,2
1004503,1044679,22
1004503,1044680,52
1004503,1047717,23
1004503,1051487,2
1004503,1051987,15
1004503,1059860,17
1004503,1059966,2
1004503,1062266,5
1004503,1062267,5
1004503,1062270,1
1004503,1062271,3
1004503,1062280,10
1004503,1062566,2
1004503,1068191,13
1004503,1085898,2
1004503,1085899,2
1004503,1212041,1
1004503,1212042,1
1004503,1221403,1
1004503,1221412,4
1004503,1221419,4
1004503,1221425,3
1004503,1221429,12
1004503,1221433,1
1004503,1221434,3
1004503,1221438,12
1004503,2034879,1
1004503,2034880,2
1004503,2039857,1
1004503,2039858,1
1004503,2067169,23
1004503,2069385,5
1004503,6035129,1
1004517,1221425,1
1004517,1221426,6
1004517,1221434,1
1004517,1221435,6
1004517,2067169,7
1004517,5311686,1
1004517,6025614,4
1004521,1068191,22
1004521,1085899,11
1004521,1213763,11
1004521,1213764,11
1004521,2067169,11
1004521,5309719,25
1004521,5311688,25
1004521,6025615,25
1004530,7083088,1
1004534,1024101,1
1004534,1024445,62
1004534,1024446,37
1004534,1073108,49
1004534,1073112,1
1004534,1073114,2
1004534,1073116,30
1004534,1076398,6
1004534,1083634,2
1004534,1212051,4
1004534,1212052,4
1004534,1212060,92
1004534,1212061,92
1004534,2016178,100
1004534,2024352,84
1004534,2031065,78
1004534,2048455,18
1004534,2067169,96
1004534,2074406,2
1004534,6035129,5
1004534,7083088,1
1004537,2027735,10
1004543,5311683,4
1004543,5311686,4
1004543,6025618,4
1004549,1068191,1
1004549,1085900,46
1004566,1029491,15
1004566,1044631,1
1004566,1044679,1
1004566,1044680,3
1004566,1047717,1
1004566,1056984,6
1004566,1058388,1
1004566,1059860,1
1004566,1062333,1
1004566,1062899,1
1004566,1073015,2
1004566,2024352,15
1004566,2033362,6
1004566,2077818,1
1004566,2094981,1
1004566,6033232,1
1004566,6035129,4
1004566,6035137,2
1004600,1019170,2
1004600,1022925,2
1004600,1212030,1
1004600,1212070,1
1004600,6025473,3
1004612,1213765,1
1004612,1213766,1
1004612,2067169,1
1004626,6035143,5
1004642,1056984,4
1004642,2033412,4
1004642,2039803,1
1004642,6025470,4
1004642,6035129,4
1004681,1085900,3
1004681,1212030,8
1004681,1212031,0
1004681,1212032,0
1004681,1212033,3
1004681,1212034,3
1004681,1212070,8
1004681,2067169,11
1004695,1099015,1
1004695,1099016,1
1004695,5309052,4
1004695,5309719,4
1004702,1056983,20
1004702,2034819,20
1004704,1068191,5
1004704,1085671,13
1004704,1085672,13
1004704,1085673,3
1004704,1085674,3
1004704,1085899,10
1004704,1098989,2
1004704,1099012,1
1004704,1099013,3
1004704,1099031,2
1004704,1099033,10
1004704,1212005,2
1004704,1212018,2
1004704,1212026,2
1004704,1212027,2
1004704,1212030,1
1004704,1212060,1
1004704,1212061,1
1004704,1212062,2
1004704,1212063,2
1004704,1212070,1
1004704,1213759,2
1004704,1213760,2
1004704,1213763,15
1004704,1213764,15
1004704,1213767,3
1004704,1213768,3
1004704,1220649,4
1004704,1220676,4
1004704,2066603,14
1004704,2067169,41
1004704,2077387,8
1004707,1016296,1
1004707,1024446,2
1004707,1056983,2
1004707,1068191,19
1004707,1076397,1
1004707,1212049,1
1004707,1212050,1
1004707,1221407,4
1004707,1221408,4
1004707,1221428,2
1004707,1221437,2
1004707,2016178,2
1004707,2027728,2
1004707,2034820,2
1004707,2034879,2
1004707,2067169,8
1004707,4071409,1
1004707,5311687,6
1004707,6025612,2
1004707,6025614,3
1004707,6035129,1
1004707,6035136,1
1004707,6035137,1
1004723,1016296,1
1004723,2027735,22
1004723,4033016,1
1004773,1060065,8
1004773,1068191,2
1004773,1220072,1
1004773,1220073,1
1004797,2039803,20
1004797,6025470,12
1004809,1051487,4
1004809,1060058,4
1004809,1085667,2
1004809,1085668,2
1004809,2034880,4
1004809,6025471,5
1004818,1212028,1
1004818,1212029,1
1004829,1085665,2
1004829,1085666,2
1004829,1085667,16
1004829,1085668,16
1004829,1085671,1
1004829,1085672,1
1004870,1085900,1
1004870,5330389,32
1004870,6025614,32
1004876,1099030,4
1004876,1099238,1
1004911,1024102,2
1004911,1043749,2
1004911,1043802,2
1004911,1044629,2
1004911,1044680,2
1004911,1046207,6
1004911,1046209,1
1004911,1047533,3
1004911,1047717,2
1004911,1059554,2
1004911,1203798,1
1004911,1207655,1
1004911,1207674,1
1004911,1212024,1
1004911,1212025,1
1004911,1212026,7
1004911,1212027,7
1004911,1212028,1
1004911,1212029,1
1004911,1212033,1
1004911,1212034,1
1004911,1212035,1
1004911,1212036,1
1004911,1212051,1
1004911,1212052,1
1004911,1212053,1
1004911,1212060,2
1004911,1212061,2
1004911,1212064,1
1004911,1212065,1
1004911,1212071,1
1004911,2027735,41
1004911,2034820,1
1004911,2039803,5
1004911,6025644,1
1004911,6038239,1
1004933,1060058,20
1004933,1068191,1
1004933,1070117,4
1004933,1083567,1
1004933,2066603,6
1004933,6035137,5
1004933,6044607,1
1004933,6051884,2
1004951,1060058,1
1004951,1085899,1
1004951,1213750,1
1004951,1213751,1
1004951,2067169,1
1004961,1212005,2
1004961,1212018,2
1004961,1212058,1
1004961,1212059,1
1004961,1212062,1
1004961,1212063,1
1004961,1220648,1
1004961,1220661,1
1004961,2067169,5
1004961,2077387,2
1004961,5307082,4
1004961,5307083,3
1004961,6023135,2
1004961,6023140,5
1004968,1081529,2
1004968,2033362,2
1004968,2034879,5
1004968,6035129,1
1004997,1212049,1
1004997,1212050,1
1004997,1212056,1
1004997,1212057,1
1004997,2020214,1
1004997,2067169,1
1005005,6035137,56
1005018,1024446,1
1005018,1085669,1
1005018,1085670,1
1005018,1099031,1
1005018,1221426,6
1005018,1221427,4
1005018,1221435,6
1005018,1221436,4
1005018,2016178,1
1005018,2016179,1
1005018,2016180,1
1005018,2027727,1
1005018,2067169,10
1005018,6035129,1
1005042,1059966,16
1005042,1060065,1
1005042,1062676,1
1005042,5307084,2
1005042,5309719,2
1005042,5311687,2
1005042,6023140,2
1005042,6025614,2
1005056,1060058,17
1005056,1085899,12
1005056,1085900,6
1005060,1060065,3
1005060,1062566,12
1005075,4033016,1
1005084,5311686,1
1005084,5311687,1
1005084,6025612,1
1005086,1018729,1
1005086,1018762,1
1005086,1041174,2
1005086,1085665,1
1005086,1085666,1
1005086,1085669,3
1005086,1085670,3
1005086,2046045,1
1005086,2046196,1
1005086,2046438,3
1005086,4057286,1
1005115,1044255,4
1005115,1044339,3
1005115,1044679,4
1005115,1044680,5
1005115,1076932,1
1005115,1084582,2
1005115,2034880,2
1005115,5311688,2
1005115,6021750,1
1005115,6025615,2
1005136,1044338,1
1005136,1044627,1
1005136,1044679,2
1005136,1044680,2
1005136,1059965,1
1005136,1059966,15
1005136,1060058,1
1005136,1060065,16
1005136,1060847,1
1005136,1061172,1
1005136,1061173,1
1005136,1061174,1
1005136,1061175,1
1005136,1061176,4
1005136,1062566,1
1005136,1062676,2
1005136,1062899,1
1005136,1063095,3
1005136,1063097,2
1005136,1073015,6
1005136,2020204,16
1005136,2020214,2
1005136,2034879,1
1005136,2039857,2
1005136,2045403,2
1005136,2067169,12
1005136,5311686,17
1005136,5320533,20
1005136,6025612,1
1005136,6025614,11
1005136,6025622,10
1005136,6025632,2
1005136,6035129,3
1005136,6050836,6
1005136,7021907,3
1005140,1102207,1
